order_id,order_code,order_type,freight_long,freight_width,freight_high,freight_volume,freight_weight,freight_number,order_noticed,send_province_code,send_province_name,send_city_code,send_city_name,send_area_code,send_area_name,send_address,send_address_lng,send_address_lat,receive_province_code,receive_province_name,receive_city_code,小区编号,receive_area_code,receive_area_name,receive_address,receive_address_lng,receive_address_lat,goods_type,order_delivery_status,order_end_time,sign_date,status,create_user,create_time,update_user,update_time
365,AJ25081816154500367,0,0,0,0,1.06,29.3,4,0,,,,,,,,,,42,湖北省,4201,33,420102.0,江岸区,惠济路2号,114.2947456,30.61218389,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
366,AJ25081816154500368,0,0,0,0,0.37,180.66,20,0,,,,,,,,,,42,湖北省,4201,40,420106.0,武昌区,武汉市武昌区水果湖路19-21号,114.351862,30.55346458,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
367,AJ25081816154500369,0,0,0,0,0.01,4.6,1,0,,,,,,,,,,42,湖北省,4201,47,420106.0,武昌区,武昌区后长街80号,114.3069283,30.54856067,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
368,AJ25081816154500370,0,0,0,0,0.03,20.2,2,0,,,,,,,,,,42,湖北省,4201,33,420102.0,江岸区,惠济路2号,114.2947456,30.61218389,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
369,AJ25081816154500371,0,0,0,0,0.34,46.82,5,0,,,,,,,,,,42,湖北省,4201,50,420112.0,东西湖区,1007吴家山购物广场武汉市东西湖区吴家山田园大道特1号  83250293,114.1165352,30.62734364,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
370,AJ25081816154500372,0,0,0,0,0.04,17.0,2,0,,,,,,,,,,42,湖北省,4201,33,420102.0,江岸区,惠济路2号,114.2947456,30.61218389,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
371,AJ25081816154500373,0,0,0,0,0.07,51.25,3,0,,,,,,,,,,42,湖北省,4201,49,,黄陂区,武汉市黄陂区前川大南街,114.3866121,30.87749554,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
373,AJ25081816154500375,0,0,0,0,0.49,190.1,17,0,,,,,,,,,,42,湖北省,4201,49,,黄陂区,武汉市黄陂区前川大南街,114.3866121,30.87749554,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
376,AJ25081816154500378,0,0,0,0,0.04,18.4,1,0,,,,,,,,,,42,湖北省,4201,49,,黄陂区,武汉市黄陂区前川大南街,114.3866121,30.87749554,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
379,AJ25081816154500381,0,0,0,0,14.42,6036.9,498,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
380,AJ25081816154500382,0,0,0,0,11.52,4829.1,399,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
381,AJ25081816154500383,0,0,0,0,4.27,1762.3,148,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
382,AJ25081816154500384,0,0,0,0,2.15,868.4,80,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
383,AJ25081816154500385,0,0,0,0,0.05,32.0,3,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
384,AJ25081816154500386,0,0,0,0,0.05,5.8,3,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
385,AJ25081816154500387,0,0,0,0,0.32,3.0,3,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
386,AJ25081816154500388,0,0,0,0,0.14,46.0,4,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
387,AJ25081816154500389,0,0,0,0,0.01,3.3,1,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
388,AJ25081816154500390,0,0,0,0,1.28,466.15,66,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
389,AJ25081816154500391,0,0,0,0,1.92,830.36,81,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
390,AJ25081816154500392,0,0,0,0,3.15,1256.3,109,0,,,,,,,,,,42,湖北省,4201,3,420114.0,蔡甸区,湖北省武汉市蔡甸区千子山大道普洛斯物流园（永辉常温库大仓),114.0395834,30.45444369,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
391,AJ25081816154500393,0,0,0,0,12.07,1579.5,306,0,,,,,,,,,,42,湖北省,4201,6,420114.0,蔡甸区,湖北省武汉市蔡甸区九康大道96号（武桥重工梅洛特物流园）,114.05366,30.47552067,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
392,AJ25081816154500394,0,0,0,0,0.56,100.5,15,0,,,,,,,,,,42,湖北省,4201,6,420114.0,蔡甸区,湖北省武汉市蔡甸区九康大道96号（武桥重工梅洛特物流园）,114.05366,30.47552067,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
393,AJ25081816154500395,0,0,0,0,0.09,69.5,10,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
394,AJ25081816154500396,0,0,0,0,0.77,91.5,20,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
395,AJ25081816154500397,0,0,0,0,0.97,498.58,98,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
396,AJ25081816154500398,0,0,0,0,1.1,226.0,33,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
397,AJ25081816154500399,0,0,0,0,0.44,224.46,26,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
398,AJ25081816154500400,0,0,0,0,2.96,1253.45,126,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
399,AJ25081816154500401,0,0,0,0,0.45,203.2,20,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
400,AJ25081816154500402,0,0,0,0,1.4,590.95,56,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
401,AJ25081816154500403,0,0,0,0,1.18,518.5,46,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
402,AJ25081816154500404,0,0,0,0,6.13,3138.15,268,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
403,AJ25081816154600405,0,0,0,0,14.01,6059.4,538,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
404,AJ25081816154600406,0,0,0,0,0.91,384.15,45,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
405,AJ25081816154600407,0,0,0,0,0.19,27.0,3,0,,,,,,,,,,42,湖北省,4201,30,420107.0,青山区,1005沿港路购物广场武汉市青山区沿港路86344873,114.4100026,30.64072179,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
406,AJ25081816154600408,0,0,0,0,2.23,551.7,43,0,,,,,,,,,,42,湖北省,4201,65,420107.0,青山区,友谊大道与建设二路交汇处,114.3884981,30.62372324,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
407,AJ25081816154600409,0,0,0,0,0.05,9.52,1,0,,,,,,,,,,42,湖北省,4201,43,420103.0,江汉区,1077常青路购物广场武汉市江汉区常青路168号85575089,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
408,AJ25081816154600410,0,0,0,0,0.16,20.64,2,0,,,,,,,,,,42,湖北省,4201,36,420104.0,硚口区,1004古田路购物广场武汉市硚口区解放大道48号83832470,114.2065993,30.60083717,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
409,AJ25081816154600411,0,0,0,0,0.4,50.32,7,0,,,,,,,,,,42,湖北省,4201,36,420104.0,硚口区,1004古田路购物广场武汉市硚口区解放大道48号83832470,114.2065993,30.60083717,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
410,AJ25081816154600412,0,0,0,0,1.97,442.93,37,0,,,,,,,,,,42,湖北省,4201,22,420114.0,蔡甸区,武汉市蔡甸区奓山大道市场一号,114.0245764,30.45850651,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
412,AJ25081816154600414,0,0,0,0,0.38,56.88,6,0,,,,,,,,,,42,湖北省,4201,37,420114.0,蔡甸区,1037蔡甸购物湖北省武汉市蔡甸区汉阳大街470号,114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
414,AJ25081816154600416,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,22,420114.0,蔡甸区,武汉市蔡甸区奓山大道市场一号,114.0245764,30.45850651,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
415,AJ25081816154600417,0,0,0,0,0.37,154.35,12,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.0881189,30.63116859,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
416,AJ25081816154600418,0,0,0,0,0.02,10.7,4,0,,,,,,,,,,42,湖北省,4201,15,420102.0,江岸区,武汉市江岸区黄浦大街218号,114.3075614,30.62373763,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
419,AJ25081816154600421,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,15,420102.0,江岸区,武汉市江岸区黄浦大街218号,114.3075614,30.62373763,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
420,AJ25081816154600422,0,0,0,0,0.05,5.9,1,0,,,,,,,,,,42,湖北省,4201,42,420103.0,江汉区,1001唐家墩购物广场武汉市江汉区新华下路422号85607726,114.2774041,30.62655493,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
421,AJ25081816154600423,0,0,0,0,0.74,336.9,27,0,,,,,,,,,,42,湖北省,4201,16,420103.0,江汉区,武汉市江汉区新华下路422号,114.272879,30.63476614,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
422,AJ25081816154600424,0,0,0,0,1.39,580.15,50,0,,,,,,,,,,42,湖北省,4201,15,420102.0,江岸区,武汉市江岸区黄浦大街218号,114.3075614,30.62373763,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
424,AJ25081816154600426,0,0,0,0,24.14,3187.07,375,0,,,,,,,,,,42,湖北省,4201,17,,江夏区,湖北省武汉市江夏区旭光村菜鸟物流园2号库（猫超武汉仓）,114.1789034,30.34451505,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
425,AJ25081816154600427,0,0,0,0,15.49,5777.95,496,0,,,,,,,,,,42,湖北省,4201,17,,江夏区,湖北省武汉市江夏区旭光村菜鸟物流园2号库（猫超武汉仓）,114.1789034,30.34451505,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
427,AJ25081816154600429,0,0,0,0,0.46,57.51,8,0,,,,,,,,,,42,湖北省,4201,46,,江夏区,湖北省武汉市江夏区高新五路58号,114.4560658,30.45196419,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
429,AJ25081816154600431,0,0,0,0,0.06,17.49,3,0,,,,,,,,,,42,湖北省,4201,35,,江夏区,1179江夏中百广场店     武汉市江夏区纸坊镇区民政旁,114.3280238,30.37011599,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
430,AJ25081816154600432,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,13,,江夏区,纸坊镇文华路,114.4456391,30.49917393,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
431,AJ25081816154600433,0,0,0,0,0.06,24.0,2,0,,,,,,,,,,42,湖北省,4201,13,,江夏区,纸坊镇文华路,114.4456391,30.49917393,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
432,AJ25081816154600434,0,0,0,0,0.28,47.8,5,0,,,,,,,,,,42,湖北省,4201,35,,江夏区,1179江夏中百广场店     武汉市江夏区纸坊镇区民政旁,114.3280238,30.37011599,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
436,AJ25081816154600438,0,0,0,0,1.37,566.2,46,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
437,AJ25081816154600439,0,0,0,0,7.37,3088.5,255,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
438,AJ25081816154600440,0,0,0,0,1.74,726.9,60,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
439,AJ25081816154600441,0,0,0,0,13.42,5610.0,462,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:46,admin,2025-08-19 10:35:19
444,AJ25081816154700446,0,0,0,0,0.17,25.93,4,0,,,,,,,,,,42,湖北省,4201,51,420106.0,武昌区,1078南湖购物广场武汉市武昌区图书城路与北港路交汇处87675610,114.3435743,30.50790905,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
445,AJ25081816154700447,0,0,0,0,1.71,523.35,62,0,,,,,,,,,,42,湖北省,4201,55,420106.0,武昌区,白沙洲五路1号万科金色城市,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
446,AJ25081816154700448,0,0,0,0,0.02,12.1,2,0,,,,,,,,,,42,湖北省,4201,55,420106.0,武昌区,白沙洲五路1号万科金色城市,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
447,AJ25081816154700449,0,0,0,0,0.82,346.5,30,0,,,,,,,,,,42,湖北省,4201,61,420106.0,武昌区,武汉市武昌区图书城路与北港路交汇处,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
448,AJ25081816154700450,0,0,0,0,0.59,265.7,15,0,,,,,,,,,,42,湖北省,4201,55,420106.0,武昌区,白沙洲五路1号万科金色城市,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
450,AJ25081816154700452,0,0,0,0,0.98,232.8,22,0,,,,,,,,,,42,湖北省,4201,55,420106.0,武昌区,白沙洲五路1号万科金色城市,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
452,AJ25081816154700454,0,0,0,0,1.0,427.0,41,0,,,,,,,,,,42,湖北省,4201,41,420106.0,武昌区,武汉市武昌区武商量贩(亚贸店)附近,114.326985,30.50986364,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
453,AJ25081816154700455,0,0,0,0,0.45,67.71,8,0,,,,,,,,,,42,湖北省,4201,26,420106.0,武昌区,1030首义路购物广场武汉市武昌区紫阳路268号88059490,114.3155739,30.53751391,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
454,AJ25081816154700456,0,0,0,0,1.1,473.0,43,0,,,,,,,,,,42,湖北省,4201,41,420106.0,武昌区,武汉市武昌区武商量贩(亚贸店)附近,114.326985,30.50986364,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
455,AJ25081816154700457,0,0,0,0,0.01,5.0,1,0,,,,,,,,,,42,湖北省,4201,48,420106.0,武昌区,武昌区紫阳路268号,114.3155739,30.53751391,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
456,AJ25081816154700458,0,0,0,0,0.04,5.98,1,0,,,,,,,,,,42,湖北省,4201,26,420106.0,武昌区,1030首义路购物广场武汉市武昌区紫阳路268号88059490,114.3155739,30.53751391,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
458,AJ25081816154700460,0,0,0,0,0.2,20.56,2,0,,,,,,,,,,42,湖北省,4201,29,420111.0,洪山区,1054关山光谷购物广场武汉市洪山区珞喻路78号87781707,114.3649437,30.53091418,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
459,AJ25081816154700461,0,0,0,0,0.18,83.53,8,0,,,,,,,,,,42,湖北省,4201,7,420111.0,洪山区,珞瑜路78号,114.3608286,30.60067315,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
463,AJ25081816154700465,0,0,0,0,0.16,64.5,5,0,,,,,,,,,,42,湖北省,4201,19,420111.0,洪山区,花城家园橘园41-1-B7,114.5227538,30.52955706,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
465,AJ25081816154700467,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,7,420111.0,洪山区,珞瑜路78号,114.3608286,30.60067315,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
475,AJ25081816154700477,0,0,0,0,0.03,18.3,4,0,,,,,,,,,,42,湖北省,4201,23,420102.0,江岸区,武汉江岸后湖街世纪花园,114.2731715,30.61355212,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
480,AJ25081816154700482,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,23,420102.0,江岸区,武汉江岸后湖街世纪花园,114.2731715,30.61355212,,0,,,0,admin,2025-08-18 16:15:47,admin,2025-08-19 10:35:19
482,AJ25081816154800484,0,0,0,0,1.08,487.9,70,0,,,,,,,,,,42,湖北省,4201,12,420114.0,蔡甸区,武汉市经济技术开发区东风大道518号,114.1681682,30.50281644,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
483,AJ25081816154800485,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,12,420114.0,蔡甸区,武汉市经济技术开发区东风大道518号,114.1681682,30.50281644,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
488,AJ25081816154800490,0,0,0,0,19.76,8913.61,548,0,,,,,,,,,,42,湖北省,4201,59,,江夏区,湖北省武汉市江夏区纸坊街大花岭2号大桥新区街道,114.3269227,30.37276212,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
489,AJ25081816154800491,0,0,0,0,1.97,661.0,86,0,,,,,,,,,,42,湖北省,4201,59,,江夏区,湖北省武汉市江夏区纸坊街大花岭2号大桥新区街道,114.3269227,30.37276212,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
491,AJ25081816154800493,0,0,0,0,4.34,2775.0,220,0,,,,,,,,,,42,湖北省,4201,6,420114.0,蔡甸区,湖北省武汉市蔡甸区九康大道96号（武桥重工梅洛特物流园）,114.05366,30.47552067,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
492,AJ25081816154800494,0,0,0,0,0.03,5.2,1,0,,,,,,,,,,42,湖北省,4201,27,420106.0,武昌区,锦绣龙城,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
493,AJ25081816154800495,0,0,0,0,0.05,21.1,2,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
494,AJ25081816154800496,0,0,0,0,0.13,61.45,6,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
495,AJ25081816154800497,0,0,0,0,0.46,202.25,10,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
496,AJ25081816154800498,0,0,0,0,0.49,152.2,12,0,,,,,,,,,,42,湖北省,4201,27,420106.0,武昌区,锦绣龙城,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
497,AJ25081816154800499,0,0,0,0,0.03,13.8,2,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
498,AJ25081816154800500,0,0,0,0,0.04,14.6,1,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
499,AJ25081816154800501,0,0,0,0,0.3,140.5,18,0,,,,,,,,,,42,湖北省,4201,27,420106.0,武昌区,锦绣龙城,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
500,AJ25081816154800502,0,0,0,0,0.33,128.25,8,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
501,AJ25081816154800503,0,0,0,0,0.01,5.0,1,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
502,AJ25081816154800504,0,0,0,0,0.07,10.4,2,0,,,,,,,,,,42,湖北省,4201,62,,江夏区,江夏区藏龙岛光谷大道凤凰台特1号,114.4369148,30.43548526,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
503,AJ25081816154800505,0,0,0,0,0.08,43.0,4,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
505,AJ25081816154800507,0,0,0,0,0.06,25.5,3,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
506,AJ25081816154800508,0,0,0,0,0.08,34.8,3,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
507,AJ25081816154800509,0,0,0,0,0.12,58.4,6,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
508,AJ25081816154800510,0,0,0,0,0.17,21.57,3,0,,,,,,,,,,42,湖北省,4201,53,420111.0,洪山区,1133南湖龙城店武汉市洪山区天际路南湖社区,114.3106409,30.50261169,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
509,AJ25081816154800511,0,0,0,0,0.03,15.3,2,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
510,AJ25081816154800512,0,0,0,0,0.05,29.1,3,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
511,AJ25081816154800513,0,0,0,0,0.08,36.8,2,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:48,admin,2025-08-19 10:35:19
